video_id,transcript,sentiment,sentiment_score,start_sentiment,end_sentiment
HHB_GMul0C8,okay the following is true I just tried to go on Wikipedia to learn about something as simple as puppies the page didn't load I thought it was an Internet problem but turns out it's not Wikipedia is banned no one here in Turkey for the past one year Wikipedia the world's biggest online encyclopedia to share information he's been I don't know why they would ban such a thing but I do know that this stuff happens here and everywhere else in Egypt Human Rights Watch website is been in China and Iran this thing called Facebook is been in Russia telegram is banned and in the Philippines uber was banned for a while as well and the list goes on and on and on but this video is not to justify the bans is to show you what people do inside these countries take Turkey for example Wikipedia is banned but the people found a way around it they use a website that is an identical copy of Wikipedia with a different name that for some reason is not bad it didn't buddy what's up in Zimbabwe the government banned I'm working as taxis so an informal taxi system popped up where people drove each other around without using taxi and when Turkey banned uber people still drove each other around in Iran and China people use fake private networks just to connect to the internet and use Facebook if you're from Iran please comment below no matter what governments around the world try to do it's amazing how people always find ways around it there's only one thing people in power must understand it's that information online and offline should always be accessible by everyone and anyone that tries to limit that is doomed to fail  no way,NEGATIVE,0.9957593083381653,0.978285551071167,0.8028528690338135
gp47ipIwI30,"Imagine if I give you a pair of shoes that are a little bit too small. You put them on, you feel uncomfortable, and you can't wait to take them off. Nobody likes tight shoes. But this is exactly what happened to this woman. She and many girls were forced to wear very tiny shoes for years just to keep their feet small. The smaller the feet, the better looking a woman was considered even if it meant deforming the body. This shocking tradition back then was considered beautiful. But this is not a sad story. It's an inspiring one. 91 years ago, China banned this tradition here and everywhere. And this 95-year-old grandma is one of only 10 women left with these feet in the world. This tradition is no more, and this is a reminder that we should be grateful for all the traditions that we didn't have to follow. That's one minute.",POSITIVE,0.9967859983444214,0.9986836314201355,0.9993749260902405
R9PMGqbdthg, I can't cook I can't cook because I'm a man and in my community women do the cooking this is the case in many places around the world but not here in the Seychelles Islands this country has a matriarchal society where instead of women men are the ones who cook so it is not rare to see men in the kitchen discussing recipes just because the shit'll are sitting up the table and cooking food is a salted fish and it is not rare to see women doing other household work looking over the men or complimenting them now everybody needs to see this because in the Seychelles the people figured out how to balance housework between women amen  here at least in the house there is equality   you,NEGATIVE,0.8796823024749756,0.553166925907135,0.7986066341400146
5vJN4uiX_So,okay I have just arrived to the most beautiful ocean ever it's blue it's refreshing it's beautiful but what if I told you that this ocean is dying yes if you go inside the waters you'll see coral reefs that are dead dead coral means dead ocean that's why this group of people in the Seychelles Islands stepped in to help they made a program to allow you me or anyone to adopt  the process is simple you pick the coral from their kiosk and pay a small donation they take it go to the ocean plant it for you and give you a certificate of adoption your coral will show to replace the dead ones and make the fish and ocean more alive if millions of people do their small part to help revive the oceans then maybe just maybe the oceans won't die after all,NEGATIVE,0.9923052191734314,0.9966757297515869,0.995943009853363
PSpSu1maU44, hi when I first started dating my girlfriend hi my name is Alina a lot of people assumed that I'm paying for her that she's getting stuff for free and the cheese with me for the fame and the money because I am the guy making videos and traveling and I'm just the girlfriend I get these comments all the time but the truth is my girlfriend is three times richer than me she covers her expenses than she started traveling way before I started in other words that she's not a gold digger or a famed digger I barely even know how to dig my girlfriend has more money but money doesn't matter what matters is that we shouldn't be so quick to judge others without knowing whether they are men or whether they are women that's one minute see you tomorrow ,NEGATIVE,0.977728009223938,0.9673473834991455,0.9951006770133972
YvUOo8J1xIo, hi unfortunately I'm a person that curses a lot vents hard today I'm hanging up this is something I've always wanted to change but I couldn't because it's hard until I arrived here buta is a state that is 60% Mormon and because people here are very religious they don't drink alcohol tea or coffee and they do not curse so when I came here and made friends I found myself not cursing because I didn't want to be offensive or rule it's not nice that's how I reduce my cursing year by a lot this is the best example of how your environment influences who you become and when everyone around you tries to be better you become better yourselves that's one minute ,POSITIVE,0.9982359409332275,0.980420708656311,0.9248917102813721
D9xT3JY0lDU,meet Elaine hi I'm Elaine and I'm married to chocolate Elaine took something everybody loves chocolate and put it in something everybody loves to create a restaurant that everybody loved with the help of her chef from Spain they made over 40 meals that have chocolate in them are you ready they made a salmon tartare with chocolate salt from chocolate quinoa with chocolate chicken marinated with chocolate fresh fries with chocolate grilled cheese with chocolates cocktails from chocolate skincare products from chocolate chocolate so and even a perfume made of chocolate back in the old days poor people in Puerto Rico would have chocolate as their main meal and a lean he's trying to put chocolate back in everyone then me man Applause,POSITIVE,0.9759833216667175,0.9940025210380554,0.7252887487411499
cotcMWOgQL0,Música pio quentes moc marina hoje aqui o que é natural ou quem sai em 15º ensaio já o ensaio shopping leblon gil e nativismo em shopping eu ia e por sua vez israel news disse Música,NEGATIVE,0.9244319796562195,,
C07QTOrgsvk, hi what if I told you that in Peru people communicate using fruits and vegetables for example papaya if you do something easy like lifting a pencil with your hand people call it because papaya in Peruvian slang means when you call something yuca like the vegetable it means it's hard when you call someone lentils it means they're slow and when you call someone avocado it means what they are doing is sure like the tasty sugary dessert means they are handsome carrot means they are innocent and even pineapple means languages can be very Yuka but if you add fruits to them like in Peru they can be very papaya,POSITIVE,0.9785335659980774,0.6526973247528076,0.9806388020515442
4khqOQDtVKA,음악 애니 loyal 지오 팝업이 우주도 몰 소리 2 어머 v 스파 싶었어 하나의 구리 학과 vs 2 vs a very top 이게 뭐야 안녕 1장 님들 or 원씩 돼요 웃음 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쎄 쿤이 풀이 0 비포 유 씨 익 되요 우루 기우 미아 x 대로 4e 3 4 씩 현 욥이 수위 펜팔 썼어 꼬레아 임해규 포도와 로 올 해 줬어 넣어 돼서 왜 좀 빨 노 의원 된적이 expo 연사 스터드 4 이끈 체불 냄비 보울에 10g 3 4 벌수 의 부위에 drowsy 앞에 험 답게 spoils 나 꽃 user to use wood 음악,NEGATIVE,0.8528082370758057,0.6971920728683472,0.9689186811447144
90wQUIF9IjU,one week ago the strongest storm in 35 years hit the city of Hong Kong hundreds of offices shattered thousands of trees destroyed and millions of lives disrupted the entire city came to a standstill and this is where it gets amazing within two days only two days thousands of people volunteered to clean up the typhoon mess minorities immigrants and locals all chipped in to help firemen worked for 36 hours non-stop and most of the city was back in order festivals highways people it's hard to believe a typhoon hit the city a week before in other developed countries recovery could take years we all need to learn from Hong Kong because what was supposed to destroy this city only made it stronger  Applause,POSITIVE,0.9186034798622131,0.9943864345550537,0.9823219180107117
Y7UUltUsmAg," yesterday my girlfriend almost cried I asked her what happened and she said I lost my entire makeup back to me it wasn't a big deal with just buy a new one and move on but then she said all that makeup cost $300 $300 my entire wardrobe doesn't cost that much and that opened my eyes to a bigger issue women have a more expensive life if you look at the numbers and this is a real thing women products cost a lot from clothes to haircare to makeup on average they spent $13,000 over a lifetime just on makeup that's $30,000 more than I will ever spend and sometimes even for the same product the same product the female version costs more the only difference is the color that is crazy man it's expensive to be a woman that's one minute see you tomorrow ",POSITIVE,0.5056810975074768,0.9996671676635742,0.999451220035553
ObZh-yV2uK0, oh my god this is one of the most unique things I have ever seen it's a river in the Amazon jungle that is this unique River is so hot you can fry an actual egg on top of it and make tea just from its water it's so dangerous if you fall into it humans get burned and animals die  Applause  this boiling River is not a hot spring or a volcano its glacier water heated from the bottom of mother earth that makes a seven kilometer river in Peru's jungles that will blow your mind heal your body and boil your breakfast and at the end of it where it gets colder the water feels like the world's best jacquard that's one minute see you tomorrow,POSITIVE,0.9925712943077087,0.9993891716003418,0.9997482895851135
BFXvXQX9J3k,"When I got my first ever job, I was paid minimum wage for doing really hard work. Picking peaches. I would work so hard every minute of that hour to get six dollars. Little did I know that if I came here to Australia for the exact same job, I would be paid a lot more. In most cases, 14 to 20 dollars an hour for the same work. Here in Australia, they have one of the highest minimum wages in the world, and therefore, one of the highest salaries in the world. They are so high that people from all around the world, Germany, France, the United States, come here to work and make a ton more money under a working holiday visa. They work in places as beautiful as this, diving and growing pearls, managing camels, running supermarkets or waiting tables. And in their free time, they get to travel to some of the most beautiful places on earth. Everyone in the world wants to make money and travel. And here you can do both. That's one minute. See you tomorrow.",POSITIVE,0.9968854784965515,0.9969266057014465,0.9996973276138306
bipfhdmIclY," hi the kid you see next to me is only 14 years old but this kid started a bank hi my name is Jose and this is my story Jose saw that a lot of his classmates spend money but they don't save money it's important to save money so at the age of 12 Jose started a real Bank in Peru the turns his classmates allowances into a savings account with its own debit card in the first bank in our is started by a key his bank got so popular he found 3,000 customers saved $50,000 and hired 8 employees that are older than him he also built a system that helps kids at make money by recycling their plastic kids can get plastic waste go to his bank give plastic and get money in their account it's Halloween we as we adults are busy spending money let's look at this skill who built an entire legal banking system that saves money and saves the environment that's one minute see you tomorrow",POSITIVE,0.9861066341400146,0.9951786994934082,0.9990979433059692
8okxrSpVD1s, Applause today is a special day it's Christmas the holidays celebrating the birth of Jesus in December even though he was born in April but who cares what matters is that everyone came together to celebrate Christians came Muslims came and Jews came all celebrating Christmas as one in the heart of Nazareth where Jesus lived and Bethlehem where Jesus was born on this merry day at least for today let's forget our differences and focus on what brings us together joy happiness and the love for each other so from our diverse family to your family Applause,POSITIVE,0.9993731379508972,0.9989469647407532,0.9998874664306641
yKTC2AfBabM, the guy next to me will make you change your mind on the term keyboard warrior because he is the real warrior when he was 18 his entire muscle system collapsed and he could no longer move and for the next 19 years he's been bedridden in his home in Sri Lanka but this is not a sad story it's an inspiring one despite having strength only in one finger he taught himself to read and write English he wrote and wrote and wrote and when he couldn't write on a laptop he wrote on an iPhone and to publish three full books in English that sold in the thousands one of them took one year to tights doctors gave him until 18 to live but now he's 37 living on a ventilation machine fasting during Ramadan and planning his fourth book this guy fought to live his life fought to write his path and fought to make his voice heard only through a keyboard he should be the new definition of a keyboard warrior death treadmill tomorrow,POSITIVE,0.5530887246131897,0.9990511536598206,0.9727009534835815
NAGiiPd3k5M, this video is about religion but I swear to God Allah and Krishna that it's not negative see the truth is in many countries that religion can break people apart and create an us-versus-them mentality but I am so happy to say that I found a country where it doesn't this is the story of the beautiful country of Albania in this secular country for different types of religions live in peace and I'm not exaggerating when I say that you won't be able to tell who is Muslim who is Christian or who is whatever because when you ask them what religion they belong to they will say it doesn't matter it doesn't matter because religion doesn't define people here they are just Albanians living together ever since I was a kid I was taught that religion is a personal thing between you and your God and in the country of Albania that's exactly where religion is between people and their God and it's beaut ,POSITIVE,0.9989892840385437,0.9944279193878174,0.9988791346549988
J4pNKRg7-hY," hi in the past year I've been to almost 30 countries 30 and if you ask me what do all these countries have in common I would say Filipinos and this is true everywhere I go I see people from the Philippines living and working there I saw many of them in Malta in New Zealand in Egypt in Japan in the United States and even here in a small town of 15,000 people in Broome Australia I find in the world that there are 10 million Filipinos who left their home and their family to do the hard jobs and get a better chance of life for little money and little recognition the next time you see a Filipino thank them because they they probably helped build your country and mine that's one minute",POSITIVE,0.9807228446006775,0.9934760928153992,0.9895875453948975
1EXrSToXp3I,this is my friend Sarah hi I'm Sarah Sarah doesn't have a boyfriend but in Singapore she doesn't need one because she can rent a boyfriend for a day for a day in today's world there are companies that offer you to rent a boyfriend or a girlfriend for a day and you pay per hour and once you order boom hi I'm boyfriend a boyfriend is there in no time you can go for dinner for a walk for a shopping spree for a family reunion or just to Netflix and chill but in this case there is no kissing no stirring no phones no fighting just friends it's a way to find company when you need it and a way to make extra money when you need it some of these guys even have girlfriend and my girlfriend is fine of this Wow a 2018 everything ,POSITIVE,0.9943952560424805,0.8927955627441406,0.9996933937072754
Byuap-zS3cc,I'm about to show you will blow your mind just like it blew my see I'm here with my girlfriend vacationing on a nice island off the coast of Singapore it's pretty it's clean it's nice but what if I told you that this nice island is made of trash I kid you not Singapore is so clean that even their trash island looks like this not this or this they take the entire country's garbage they burn it collect ashes and shift to a man-made island to bury in special waters all of this while keeping nature live it doesn't smell at all it doesn't hurt the environment the corals are still alive the animals are still around and the jungle is still green people even come to take wedding photos and a land in many countries landfills are painful to look at and to visit this is why everybody needs to see this because the people of Singapore have made a landfill feel like a resort that's one minute,NEGATIVE,0.9866796135902405,0.9955783486366272,0.9971505999565125
eBV4yEKSxVM,hi the guy you see next to me is the tallest guy in the world hi my name is Sultan Thomas burn as of 2009 this guy is officially the world's tallest at 2 meters and 51 centimeters and when you're that tall a normal person is tiny a normal door is too short a normal bed is not enough and the normal phone is too small oops Sultan's hands are the biggest in the world and so are his feet my body is a good prom God he's so big but he's unable to drive a car and to fly he has to be in business class all of this is to show you how big Sultan is from the outside but from the inside this tall giant is humble funny and friendly there's no other way to describe him this giant is down-to-earth ,POSITIVE,0.5370303392410278,0.9986088871955872,0.9992905855178833
oW0QLsyj4o8, when I was a kid I grew up in a conservative community and I was taught to greet a stranger you extend your hand shake their hand say hey and that's that but after visiting Barcelona and after visiting Peru Colombia Brazil I realized that Latin people are so worn to say hello you hug you touch you kiss you kiss again and comb each other Guapo which means even if you don't know them the Latinos are so friendly that when they greet my girlfriend's by kissing her I get jealous after meeting so many Latinos I realized that a hug is nothing to be afraid of a hug is just another way to say hello,POSITIVE,0.9964184761047363,0.9970132112503052,0.9983469247817993
yrQp1LaQoiQ,let me ask you a question do you understand English because even if the answer is yes admit if you land in this english-speaking country you'll feel like you jump it's not do do not this is Ireland a unique country where the locals have some of the thickest axis in English that we have ever heard your aunt and the blade manga would be never done yet something as simple as what's up people say the craic how are you how are you would hate to sentences become really hard to understand some bad mind you all of this is considered English here in Ireland what cutter standoff in this country you need to pay full attention to every word they say to understand him or go for a pint of Guinness and if you don't it's okay just get a pint of beer afraid to shoot and have a mighty good time in the country,NEGATIVE,0.9159047603607178,0.9984545707702637,0.9971430897712708
SZLN4XWGp8g," if I buy this $10,000 ring and give it to my girlfriend as a gift here is what would happen first she will say then she'll get angry take the ring return it and use the money in a better way the truth is expensive gifts and I would never buy them in the first place for a reason so much of today's world is dedicated to luxury gifts handbags and jewelry and people feel compelled to gift them even if it means taking alone why just to tell someone I love them there are better cheaper more effective ways to express love without having to buy a $10,000 ring at the end of the day we are convinced if it takes a lot of money to make a significant other happy it maybe just maybe this is a sign that you're in wrong relationship that's what minutes  Hey I hope you enjoyed that one-minute video unfortunately there are exactly 76 days left of this 1,000 a journey and I want to make sure that everybody watching these videos is actually following this page because whatever I do next is gonna be bigger and better than this hopefully all I want is a minute of your day every single day and today you have given me an extra one and for that I think  you",NEGATIVE,0.9897672533988953,0.9985974431037903,0.9968023300170898
pM0FybwOzks, boring boring boring most libraries are boring but not this one in Toronto Canada because here it's more than just books here the library teaches you how to knit close the library teaches you how to make shoes how to public speak how to paint and even how to make sushi they have a full replica of a Sherlock Holmes study room they have fridges that print it 3d affiliate computers a million books of million newspapers from 120 countries every day and even studio all of this is inside one of a hundred libraries that are entirely free in Canada there is no other way to whisper the people of Canada have turned a boring place into a wonderland you,NEGATIVE,0.9760998487472534,0.9913405776023865,0.9818323850631714
Pq-b_P9BaeA, hi yesterday my father called me and said you're lucky you're going to Hawaii I said why then he replied because in Hawaii there are no snakes no snakes snakes snakes nay turns out my dad is right the Hawaiian Islands are so remote from the rest of the world that here there are no animals to be scared of no snakes no Tigers no hyenas no lines no crocodiles not here here or anywhere in the entire state of Hawaii the only thing to worry about are tiny buns pigs your neighbor's dog and a few sharks in the ocean tell your dad from my dad that at least on this beautiful island in the middle of the ocean that's one minute see you tomorrow ,POSITIVE,0.9929412603378296,0.9988390803337097,0.9995577931404114
BBDaq5JPhHo, for the past eight years I have never purchased Enon Apple products I only bought Mac books I only bought iPhone even when I was a broke college student because whatever Apple released it was guaranteed to be exceptional and I didn't think twice but seven years with the latest iPhone and the latest Mac books I am convinced that Apple is slacking everything they make has issues in if everything faulty keyboards are faulty screens fragile product splat face recognition terrible screen surfaces beautiful user interface and the same expensive price tag have convinced me that for my next purchase I am going to look elsewhere this is not an ad for Apple competitors it's just a realization of a longtime fan boy that Apple is no longer the unquestionable feat and I feel saddened betrayed and broke that's for a minute see you tomorrow ,NEGATIVE,0.9966936111450195,0.9769509434700012,0.8966882228851318
OX8-BIRDMGw,"What I'm holding right now is normal water. But what if I told you that this normal water is made of pee? Before you get disgusted, think again. Here in Singapore, they don't have that much water. No! so they made their own fresh water from the toilet they took this water this water and this water yes it includes pee and turned it into fresh drinkable water They cleaned every single molecule of this water to make it cleaner than the one you buy. Because this was tested a hundred and fifty thousand times. You, me and everyone could drink this water with no problem. As the rest of the world wastes water, everyone should look at Singapore who is trying to recycle every single drop of it. Here, even pee doesn't go to waste!",NEGATIVE,0.9925146698951721,0.996904194355011,0.993216335773468
BaT8vwFnKKo, I checked the date today only to realize that my health insurance ran out yesterday and now that I'm here in the United States without insurance I feel more scared that the time I was in a war zone - this is not safe because medical care in the United States is so expensive that one small accident can leave you in debt for the rest of your life I went online to get insurance only to find hundreds of companies with tens of plans with confusing names and none of them were particularly cheap health insurance is still a huge problems in the United States for tourists and for citizens a lie and if I couldn't get peace of mind from one day without health insurance imagine how millions of others feel when they live without it for years that's per minute see you,NEGATIVE,0.9232909679412842,0.9978170394897461,0.9992635846138
mq8Kq8iCHlU, this is Janine hi I'm Shannon and I gave birth to this child if you lost your faith in humanity this baby will restore it Geneva is the friend of chantÃ© chantÃ© is a two-time cancer survivor and because of that I can't have kids for the rest of my life so Shannon volunteered to have a baby for her after nine months pregnancy a surgery psych evaluation time out for monthly doctor visits at 75 shots with a three-inch needle Shannon gave birth to a shot des kid and now Abraham is part of our family she did all of the above a for free no money involved expecting nothing in return making her mom is their reward this person put her life on the line to give the gift of life to another family this is the most beautiful form of human kindness,POSITIVE,0.9994770884513855,0.9984523057937622,0.9998695850372314
5A_4_k1nwzk,that stays away from you meet LaVon hi my name is LaVon and I will never die but from the look of him he honestly looks like he's about to die he has white hair this Scheffel close he's 65 years he's retired living in a tiny apartment by himself waiting for his last day but this guy despite his age is armenia's most popular roller skater and his skate park is the highway don't try this at home every day he skates on the highways with no helmet no fear of cars no fear of accidents and no fear of police you think people would hate him for this but they don't they love him and the police he says in his friends everyone is my friends live on lives every day free of fear and full of play - not afraid of death dad stays away from you and that mentality has made this guy ageless that's one minute,NEGATIVE,0.9820547699928284,0.9837399125099182,0.9436192512512207
xYtI2HNMIcc," I don't drink cop but I have just arrived to the country on this small country by the coast of Europe doesn't produce any coffee but this is the country with the highest number of coffee shops per capita in the world here every corner you go to has a coffee shop 18,000 of them one shop for a hundred and 69 people and zero of them are Starbucks here each cup costs 50 cents and for that price you can buy coffee for entire classroom without breaking the bank No Albania is a hospitable country that has suffered from dictatorship and poverty for many many years if they insane amount of cheap tasty welcoming coffee shops don't get you to visit it maybe the people will that's one minute ",NEGATIVE,0.9744740724563599,0.9810762405395508,0.9926803708076477
RPG3BKJVU34, this is where we are at a completely empty ocean yes here in Canada they have the highest tides in the world the highest which means every day the water drops by up to 16 meters and the ocean disappears for miles and with no water people go for long walks on the oceans others go for mud sliding and others go for meditation and when the water comes back in it gets even more the tide creates one of the most fascinating phenomena a wave that comes out of nowhere that you can ride this is very fun this is the highest tides in the world will take your breath away the world is an amazing place but this part of it is even more so ,POSITIVE,0.9971940517425537,0.9751685857772827,0.9994899034500122
Gm-Yb4oxGBU, two years two years is the number of years I spent traveling living out of a suitcase inside of it I only have ten t-shirts underwear and one pair of pants before this life I used to have a lot of things in my home but now I own very little and by almost nothing I walk through shops and spend $0 not because I'm cheap but because for any new product it has to pass the mountain test if the product is worth carrying up a mountain on my back with no hassle then I buy  if it's not then I don't because it would be impossible to climb a mountain if I bought everything that I like this mountain test is an extreme example but the idea behind it is simple there's a lot of things we don't need to have on top of a mountain or inside a house or really anywhere in our lives and I am convinced traveling or not the fewer objects we have in our lives the closer we will be to reaching the peak of freedom that's one minute see you tomorrow hey I've never done this before but this is an extra I hope you like that one-minute video unfortunately there are 19 days left of this 1000 a journey so this is the perfect time to follow nos daily either here or here because whatever is gonna come next it's gonna be bigger and better than this I hope you stick around and thank you so much for your time ,POSITIVE,0.9709051847457886,0.9850110411643982,0.9995099306106567
SZ5a_jfJIqY," oh yes this is the edge of the Flat Earth hold on before we go any further the earth is round and flat earth is a joke but according to a hypothetical Flat Earth map one of the corners of the world is located here on an island called focal island in Newfoundland Canada this is where some people believe the edge of the Flat Earth is Applause you jump from here you'll end up in China or something like that on this island you will find an actual Museum of Flat Earth theory but you will also find 4,000 locals who believe in common sense that the earth round come visit this beautiful island at the edge of the world but before you do remember that the earth is round Applause ",POSITIVE,0.5981326103210449,0.9961131811141968,0.9963690042495728
LkDsP4XqUB8,hi my entire life I grew up speaking three languages and I always thought three languages is impressive because other people couldn't speak more than one language but not here in the country of Papua New Guinea this is a remote developing country where people can speak an average of three to five languages each how many languages you speak I speak flat places this country has more than languages making it the most linguistically diverse country in the world it's worth the majority of people living tribes on top of mountains far away from everyone that's how so many languages upon study say you speak more than one language your brain gets healthier and you're less likely to get breathing in that case imagine what goes on in the brains of these guys who live in a country with more than 800 languages,POSITIVE,0.7085772752761841,0.9997432827949524,0.9894700050354004
WTe8B-OTuZ0, hi if it isn't obvious by now I don't change my t-shirt to do my hair or wear any accessories it's just my style but I have just arrived to a place where people have a different style than mine that is much more beautiful this country is called Turkey and it's where men like me spend so much time to take care of their looks young and old they got the bracelets rings shoes glasses shirts tattoos beers and hair everything fits together that's straight out of a magazine Turkey is one of the most interesting places with unique food culture and people this country is beautiful and the people are too Applause,NEGATIVE,0.6371060013771057,0.9534981846809387,0.9927842617034912
fJJoC-vJeoo, guys I think I have just arrived to a place where you don't sweat this is not a joke this state cold it is so dry dry dry dry dry then even when it's 95 degrees hot after a crazy exercise in the middle of the desert you won't sweat much no because most of it is that point in the air immediate sweat has been a major problem for people like me it forces us to shower every time we go outside it makes you feel unpleasant and sticky and it smells but in these places that's all flat and in the mountains the weather is one of the driest in the United States it can be bad for some but for many like me you can finally get outside experience the beautiful nature the crazy green mountains and the crazy white salt flats Oh without having snowed,NEGATIVE,0.9606178402900696,0.9996286630630493,0.9994282126426697
8_vFa8AfzHg, what you hear now is not just a whistle this is a real language called the bird language I am here at a remote village in the mountains of Turkey and because the houses of this village are far from each other the locals decided that to communicate it's easier to whistle this village has developed a new language that has over 250 unique words that is taught at schools to kids and that's been around for overhead hundred years for example this is a conversation and these conversations can happen over a two and a half kilometer distance in the world full of languages the most beautiful ones to belong to the birds that one minute ,POSITIVE,0.9874647855758667,0.9526211023330688,0.9994717240333557
cZ6lc1RufBU, the guy you see next to me doesn't need to use Google here is why hey I am cap I can do everything only using my party with his body CAD can do wonders he can start the fire with his hands and put off the fire with his feet he can climb a coconut tree with his legs hast a coconut with his mouth open it with his muscles and milk it with his hands 100% organic and his tattoos I did by myself this 52 year old is super fit and young because he only eats vegan food but sometimes you gotta eat the fish cap grew up in a small country or some more and in some more will learn how to survive for more ancestors at a time where everything we know we get from the internet he is refreshing to see people who can survive without it that's one minute what see you tomorrow,POSITIVE,0.9985565543174744,0.991004228591919,0.99978107213974
nrP7uFKBDWE, we have just arrived to a place that makes no sense to us we are now in a car on the bottom of a hill and the hill is going up but when we put the car on neutral the car doesn't go down it goes up as if there is no gravity we bought a football and put it on the bottom of the hill and the ball to wind up we dropped water on the ground the water went up we tried walking up the hill it was too easy and walking down was too hard this is a hill in armenia's mountains where gravity winked nuts down is up and up is down and that boy but in reality gravity is not nuts this is just an optical illusion where it looks different from what it actually is but who cares for this day on this hill on this mountain gravity went nuts and it's a lot more fun this way,NEGATIVE,0.9281623363494873,0.9986984729766846,0.999705970287323
dX2mCMzOrYQ," I feed meat but I have just arrived to a place where I don't need it this is Tel Aviv Israel it's the city that is considered the vegan capital of the world because in this city 200,000 people are vegan vegan vegan vegan again because I am a vegan it's the highest percentage in the world of vegans which means in this city there are hundreds restaurants that use no eggs no meat no milk no animals just fun and I'm not exaggerating when I say that it's delicious do you like it nice you can't even speak that's how much she loves it instead of chicken they eat mushrooms beef artichokes milk coconuts and meat is from mush hence this burger is vegan in the city of Tel Aviv people don't hate me they just made so much delicious vegan food that you don't even need to eat meat that's one minute",POSITIVE,0.9979743361473083,0.8986554741859436,0.9970077872276306
m3iySI82BAw,8 그래서 뭘 스퇄 다 바쳐야 ben e 왜 얼 내 볼 cool nov 숫자가 써 ter 우와 띄울 뭐 피냐 as we were seen too too late to opera 미우 ceo over so free how 화 에는 명인 타원 5초로 를 볼수 동창 to be too or twice leroy 검핑 꼬모 페스 착수 겠 어 나 부의 내외 무어 슈 소리 익사 못하 피부는 싱가포르 처음 x cover 2 2 2 2 2 2 2 2 2,NEGATIVE,0.9703483581542969,0.8876472115516663,0.9344006776809692
7LhJj87k1ME, what I'm holding right now is normal paper but what if I told you that this paper is made out of poop real elephant ooh someone in the country of Sri Lanka took something that's very worthless and made a business out of it turns out elephants in real life are vegetarian and they produce poo filled with fiber that's honestly not that disgusting so someone took this poop dried it cleaned it sided and spreaded compressed smooth cut it combined it and made it into a real paper product that is sold in over 30 countries all of this comes from the proof of eight elephants only because each one of them proves sixteen times a day to make this paper you don't need to cut down any forest like this you give jobs to people who are otherwise unemployed and you build a business there is no better way to describe this they made a business out of that's a minute ,NEGATIVE,0.9870135188102722,0.9985039234161377,0.9908270239830017
7stSxsIXU0s,hi this tiny thing it looks like a harmless nut but if you try to eat this nut if you try to peel it and a mustard see to it add lime to it and put it in your mouth it will taste sour it will turn your mouth red and once you spit it will wake you up with energy and get you high this is the betel nut it's something I've seen all around the world in Maldives India Myanmar and Pakistan but here in Papua New Guinea I'm not exaggerating when I say that it's everywhere but at what cost just like smoking betel nut is proven Dukas can stop the disease and addiction yet people still love it think of it like smoking in other countries but instead of doing this people do this the products are different but the danger isn't the same that's one minute see tomorrow,NEGATIVE,0.84707111120224,0.9639062285423279,0.9931515455245972
r2btPYgq-FI,Musik mit command in history in belgien Musik was denkst du schon just im tor sogar eine echte kleine den senegal Musik Musik Musik regazzoni brach sich das genick Musik,NEGATIVE,0.9531026482582092,,
CLXjCJP4oPw, meet Campbell hi I'm Campbell and I make a teddy bear every day Campbell is a 14 year old kid living in Tasmania Australia he wanted to help people but he has no money or job I'm only 14. but what his mom did have was a sewing machine so he taught himself how to make teddy bears from scratch send them to people around the world who could use a bit of support anywhere in the world I've made over 1400 teddy bears so far I'm very act of kindness went viral people from around the world joined his cars and donated money to raise over a hundred and fifty thousand dollars and help a ton more people just hold on and think about this for a second a 14 year old boy with no money or resources found a way to change his world and the world of many others simply because he wanted to be kind because according to him kindness matters that's one minute see you tomorrow ,POSITIVE,0.9351824522018433,0.8740154504776001,0.9992226362228394
Khca8mYkTUk, hi welcome to Australia where everything is upside down see at any university if you get a D on your exam you have failed but in Australia D is great it means distinction there is no a tipping in Australia is not required what you see here is what you think unlike in the u.s. where you gotta pay Katzen tip on top in Australia the water flushes the opposite way people drive on the opposite side and weather is the complete opposite December is hot and July is cold that's why Santa is naked and most surprisingly the word is used a lot I'm good yourself come stairs water weather language grades tips and distance are all done in the opposite way maybe that's why they call Australia the country see you tomorrow,NEGATIVE,0.9139217138290405,0.9622493386268616,0.9884365797042847
AOjreE5AivA, let me ask you a question how long is your language C to say the word economics in German uses virtue of the British afters but here in Australia I found a language that is shorter than your German and shorter than your English it's the obvious lang instead of saying our four kado these guys say instead of kangaroo instead of sandwich sign up McDonald's after New Holland definitely Safa cigarettes Sydney Melbourne Cricket Ground breakfast turkey football three and even a self-portrait picture you know this they call it yes Safiye was invented in Australia you can count on Australians to make every word sound different and shortened because even their country name Australia they call,NEGATIVE,0.9982232451438904,0.9993232488632202,0.9872778654098511
